Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Medicaid Enrollee Count by County,Count of Recipients by Rate Code Group and County,Units Total,Paid Claim Total
2015,4,NEW YORK CITY,NEW YORK,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",130639,367,566,403740
2015,4,NEW YORK CITY,NEW YORK,CHILD,FAMILY BASED TREATMENT/TEACHING FAMILY HOME,130639,0,0,0
2015,4,NEW YORK CITY,NEW YORK,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),130639,262,1566,4812166
2015,4,NEW YORK CITY,NEW YORK,CHILD,MH EMERGENCY,130639,2013,3200,617249
2015,4,NEW YORK CITY,NEW YORK,CHILD,OMH CHILDREN'S DAY TREATMENT,130639,244,19374,2628196
2015,4,NEW YORK CITY,NEW YORK,CHILD,PARTIAL HOSPITALIZATION,130639,42,515,63659
2015,4,NEW YORK CITY,NEW YORK,CHILD,PSYCH INPATIENT 28,130639,882,15023,13471155
2015,4,NEW YORK CITY,NEW YORK,CHILD,PSYCH INPATIENT 31,130639,161,3040,2444040
2015,4,NEW YORK CITY,NEW YORK,CHILD,PSYCH INPATIENT SPC,130639,23,2425,3676779
2015,4,NEW YORK CITY,NEW YORK,CHILD,RESIDENTIAL TREATMENT FACILITY,130639,25,3856,1976928
2015,4,NEW YORK CITY,NEW YORK,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",130639,367,2487,1495404
2015,4,NEW YORK CITY,NEW YORK,SENIOR,ASSERTIVE COMMUNITY TREATMENT,77470,78,692,997917
2015,4,NEW YORK CITY,NEW YORK,SENIOR,OMH LICENSED CLINIC TREATMENT,77470,3150,35650,2618004
2015,4,NEW YORK CITY,NEW YORK,SENIOR,COMMUNITY RESIDENCE,77470,42,326,955420
2015,4,NEW YORK CITY,NEW YORK,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",77470,98,164,61495
2015,4,NEW YORK CITY,NEW YORK,SENIOR,CONTINUING DAY TREATMENT,77470,40,3827,227588
2015,4,NEW YORK CITY,NEW YORK,SENIOR,MH EMERGENCY,77470,603,877,59366
2015,4,NEW YORK CITY,NEW YORK,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,77470,176,1533,1398096
2015,4,NEW YORK CITY,NEW YORK,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,77470,74,676,557126
2015,4,NEW YORK CITY,NEW YORK,SENIOR,PSYCH INPATIENT 28,77470,560,9464,3192111
2015,4,NEW YORK CITY,NEW YORK,SENIOR,PSYCH INPATIENT 31,77470,20,909,423824
2015,4,NEW YORK CITY,NEW YORK,SENIOR,PSYCH INPATIENT SPC,77470,0,0,0
2015,4,NEW YORK CITY,NEW YORK,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",77470,0,0,0
2015,4,NEW YORK CITY,QUEENS,ADULT,ASSERTIVE COMMUNITY TREATMENT,546469,546,4190,5729945
2015,4,NEW YORK CITY,QUEENS,ADULT,OMH LICENSED CLINIC TREATMENT,546469,25502,329479,38266252
2015,4,NEW YORK CITY,QUEENS,ADULT,COMMUNITY RESIDENCE,546469,667,5682,16759016
2015,4,NEW YORK CITY,QUEENS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",546469,27,142,195951
2015,4,NEW YORK CITY,QUEENS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",546469,1814,2966,2107429
2015,4,NEW YORK CITY,QUEENS,ADULT,CONTINUING DAY TREATMENT,546469,442,47972,2692336
2015,4,NEW YORK CITY,QUEENS,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,546469,115,4649,489222
2015,4,NEW YORK CITY,QUEENS,ADULT,MH EMERGENCY,546469,7393,12927,2367964
2015,4,NEW YORK CITY,QUEENS,ADULT,OMH PREPAID MENTAL HEALTH PLAN,546469,702,5833,5319696
2015,4,NEW YORK CITY,QUEENS,ADULT,PARTIAL HOSPITALIZATION,546469,277,3764,600693
2015,4,NEW YORK CITY,QUEENS,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,546469,979,6806,6350087
2015,4,NEW YORK CITY,QUEENS,ADULT,PSYCH INPATIENT 28,546469,5321,117347,90245174
2015,4,NEW YORK CITY,QUEENS,ADULT,PSYCH INPATIENT 31,546469,73,991,737677
2015,4,NEW YORK CITY,QUEENS,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",546469,338,2780,2820580
2015,4,NEW YORK CITY,QUEENS,CHILD,OMH LICENSED CLINIC TREATMENT,333991,13650,149992,20915690
2015,4,NEW YORK CITY,QUEENS,CHILD,COMMUNITY RESIDENCE,333991,47,221,2508000
2015,4,NEW YORK CITY,QUEENS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",333991,0,0,0
2015,4,NEW YORK CITY,QUEENS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",333991,379,541,414509
2015,4,NEW YORK CITY,QUEENS,CHILD,FAMILY BASED TREATMENT/TEACHING FAMILY HOME,333991,0,0,0
2015,4,NEW YORK CITY,QUEENS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),333991,244,1246,3435332
2015,4,NEW YORK CITY,QUEENS,CHILD,MH EMERGENCY,333991,2786,4100,801015
2015,4,NEW YORK CITY,QUEENS,CHILD,OMH CHILDREN'S DAY TREATMENT,333991,310,24250,5031293
2015,4,NEW YORK CITY,QUEENS,CHILD,PARTIAL HOSPITALIZATION,333991,45,639,101221
2015,4,NEW YORK CITY,QUEENS,CHILD,PSYCH INPATIENT 28,333991,831,12881,12068580
2015,4,NEW YORK CITY,QUEENS,CHILD,PSYCH INPATIENT 31,333991,215,3556,2919755
2015,4,NEW YORK CITY,QUEENS,CHILD,PSYCH INPATIENT SPC,333991,29,3031,4237503
2015,4,NEW YORK CITY,QUEENS,CHILD,RESIDENTIAL TREATMENT FACILITY,333991,39,5355,2658723
2015,4,NEW YORK CITY,QUEENS,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",333991,331,2157,1345520
2015,4,NEW YORK CITY,QUEENS,SENIOR,ASSERTIVE COMMUNITY TREATMENT,117162,31,236,339960
2015,4,NEW YORK CITY,QUEENS,SENIOR,OMH LICENSED CLINIC TREATMENT,117162,2680,39336,3412556
2015,4,NEW YORK CITY,QUEENS,SENIOR,COMMUNITY RESIDENCE,117162,31,208,605022
2015,4,NEW YORK CITY,QUEENS,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",117162,84,126,32887
2015,4,NEW YORK CITY,QUEENS,SENIOR,CONTINUING DAY TREATMENT,117162,76,9850,528508
2015,4,NEW YORK CITY,QUEENS,SENIOR,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,117162,0,0,0
2015,4,NEW YORK CITY,QUEENS,SENIOR,MH EMERGENCY,117162,814,1343,74193
2015,4,NEW YORK CITY,QUEENS,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,117162,137,1091,994992
2015,4,NEW YORK CITY,QUEENS,SENIOR,PARTIAL HOSPITALIZATION,117162,20,311,22411
2015,4,NEW YORK CITY,QUEENS,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,117162,37,281,265125
2015,4,NEW YORK CITY,QUEENS,SENIOR,PSYCH INPATIENT 28,117162,666,14896,6015732
2015,4,NEW YORK CITY,QUEENS,SENIOR,PSYCH INPATIENT 31,117162,27,889,385945
2015,4,NEW YORK CITY,QUEENS,SENIOR,PSYCH INPATIENT SPC,117162,0,0,0
2015,4,NEW YORK CITY,QUEENS,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",117162,0,0,0
2015,4,NEW YORK CITY,RICHMOND,ADULT,ASSERTIVE COMMUNITY TREATMENT,69403,86,713,770886
2015,4,NEW YORK CITY,RICHMOND,ADULT,OMH LICENSED CLINIC TREATMENT,69403,4754,57068,5913054
2015,4,NEW YORK CITY,RICHMOND,ADULT,COMMUNITY RESIDENCE,69403,147,1291,3909097
2015,4,NEW YORK CITY,RICHMOND,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
 EOB",69403,0,0,0
2015,4,NEW YORK CITY,RICHMOND,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",69403,1171,2257,1717037
2015,4,NEW YORK CITY,RICHMOND,ADULT,CONTINUING DAY TREATMENT,69403,224,21386,949413
2015,4,NEW YORK CITY,RICHMOND,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,69403,0,0,0
2015,4,NEW YORK CITY,RICHMOND,ADULT,MH EMERGENCY,69403,1644,2734,596310
2015,4,NEW YORK CITY,RICHMOND,ADULT,OMH PREPAID MENTAL HEALTH PLAN,69403,247,2217,2021904
2015,4,NEW YORK CITY,RICHMOND,ADULT,PARTIAL HOSPITALIZATION,69403,138,1851,267881
2015,4,NEW YORK CITY,RICHMOND,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,69403,36,207,191121
2015,4,NEW YORK CITY,RICHMOND,ADULT,PSYCH INPATIENT 28,69403,1086,24842,16187587
2015,4,NEW YORK CITY,RICHMOND,ADULT,PSYCH INPATIENT 31,69403,0,0,0
2015,4,NEW YORK CITY,RICHMOND,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",69403,131,370,301020
2015,4,NEW YORK CITY,RICHMOND,CHILD,OMH LICENSED CLINIC TREATMENT,50480,1975,23144,3100203
2015,4,NEW YORK CITY,RICHMOND,CHILD,COMMUNITY RESIDENCE,50480,0,0,0
2015,4,NEW YORK CITY,RICHMOND,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",50480,357,625,556552
2015,4,NEW YORK CITY,RICHMOND,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),50480,67,394,1037873
2015,4,NEW YORK CITY,RICHMOND,CHILD,MH EMERGENCY,50480,470,645,185965
2015,4,NEW YORK CITY,RICHMOND,CHILD,OMH CHILDREN'S DAY TREATMENT,50480,173,20235,2174133
2015,4,NEW YORK CITY,RICHMOND,CHILD,PARTIAL HOSPITALIZATION,50480,0,0,0
2015,4,NEW YORK CITY,RICHMOND,CHILD,PSYCH INPATIENT 28,50480,233,2903,2314627
2015,4,NEW YORK CITY,RICHMOND,CHILD,PSYCH INPATIENT 31,50480,27,643,491654
2015,4,NEW YORK CITY,RICHMOND,CHILD,PSYCH INPATIENT SPC,50480,0,0,0
2015,4,NEW YORK CITY,RICHMOND,CHILD,RESIDENTIAL TREATMENT FACILITY,50480,0,0,0
2015,4,NEW YORK CITY,RICHMOND,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",50480,124,963,560894
2015,4,NEW YORK CITY,RICHMOND,SENIOR,ASSERTIVE COMMUNITY TREATMENT,14803,0,0,0
2015,4,NEW YORK CITY,RICHMOND,SENIOR,OMH LICENSED CLINIC TREATMENT,14803,425,5127,307751
2015,4,NEW YORK CITY,RICHMOND,SENIOR,COMMUNITY RESIDENCE,14803,0,0,0
2015,4,NEW YORK CITY,RICHMOND,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",14803,93,166,26828
2015,4,NEW YORK CITY,RICHMOND,SENIOR,CONTINUING DAY TREATMENT,14803,41,3737,122942
2015,4,NEW YORK CITY,RICHMOND,SENIOR,MH EMERGENCY,14803,123,218,8476
2015,4,NEW YORK CITY,RICHMOND,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,14803,35,286,260832
2015,4,NEW YORK CITY,RICHMOND,SENIOR,PARTIAL HOSPITALIZATION,14803,0,0,0
2015,4,NEW YORK CITY,RICHMOND,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,14803,0,0,0
2015,4,NEW YORK CITY,RICHMOND,SENIOR,PSYCH INPATIENT 28,14803,114,2425,774329
2015,4,NEW YORK CITY,RICHMOND,SENIOR,PSYCH INPATIENT SPC,14803,0,0,0
2015,4,NEW YORK CITY,RICHMOND,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",14803,24,30,14751
2015,1,WESTERN NY,ALLEGANY,ADULT,OMH LICENSED CLINIC TREATMENT,6069,599,4516,492032
2015,1,WESTERN NY,ALLEGANY,ADULT,COMMUNITY RESIDENCE,6069,29,200,465057
2015,1,WESTERN NY,ALLEGANY,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",6069,0,0,0
2015,1,WESTERN NY,ALLEGANY,ADULT,MH EMERGENCY,6069,177,259,35185
2015,1,WESTERN NY,ALLEGANY,ADULT,OMH PREPAID MENTAL HEALTH PLAN,6069,33,326,297312
2015,1,WESTERN NY,ALLEGANY,ADULT,PARTIAL HOSPITALIZATION,6069,0,0,0
2015,1,WESTERN NY,ALLEGANY,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,6069,128,862,746264
2015,1,WESTERN NY,ALLEGANY,ADULT,PSYCH INPATIENT 28,6069,102,804,502737
2015,1,WESTERN NY,ALLEGANY,ADULT,PSYCH INPATIENT 31,6069,0,0,0
2015,1,WESTERN NY,ALLEGANY,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",6069,0,0,0
2015,1,WESTERN NY,ALLEGANY,CHILD,OMH LICENSED CLINIC TREATMENT,4553,327,2303,255945
2015,1,WESTERN NY,ALLEGANY,CHILD,COMMUNITY RESIDENCE,4553,0,0,0
2015,1,WESTERN NY,ALLEGANY,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",4553,0,0,0
2015,1,WESTERN NY,ALLEGANY,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),4553,22,138,374783
2015,1,WESTERN NY,ALLEGANY,CHILD,MH EMERGENCY,4553,49,63,12317
2015,1,WESTERN NY,ALLEGANY,CHILD,PSYCH INPATIENT 28,4553,27,236,110057
2015,1,WESTERN NY,ALLEGANY,CHILD,PSYCH INPATIENT 31,4553,0,0,0
2015,1,WESTERN NY,ALLEGANY,CHILD,PSYCH INPATIENT SPC,4553,0,0,0
2015,1,WESTERN NY,ALLEGANY,CHILD,RESIDENTIAL TREATMENT FACILITY,4553,0,0,0
2015,1,WESTERN NY,ALLEGANY,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",4553,64,429,210321
2015,1,WESTERN NY,ALLEGANY,SENIOR,OMH LICENSED CLINIC TREATMENT,1112,0,0,0
2015,1,WESTERN NY,ALLEGANY,SENIOR,COMMUNITY RESIDENCE,1112,0,0,0
2015,1,WESTERN NY,ALLEGANY,SENIOR,MH EMERGENCY,1112,0,0,0
2015,1,WESTERN NY,ALLEGANY,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,1112,0,0,0
2015,1,WESTERN NY,ALLEGANY,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1112,0,0,0
2015,1,WESTERN NY,ALLEGANY,SENIOR,PSYCH INPATIENT 28,1112,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,ADULT,OMH LICENSED CLINIC TREATMENT,11097,1339,10086,1253077
2015,1,WESTERN NY,CATTARAUGUS,ADULT,COMMUNITY RESIDENCE,11097,50,466,1582176
2015,1,WESTERN NY,CATTARAUGUS,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",11097,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,ADULT,CONTINUING DAY TREATMENT,11097,30,3374,173363
2015,1,WESTERN NY,CATTARAUGUS,ADULT,MH EMERGENCY,11097,335,472,63654
2015,1,WESTERN NY,CATTARAUGUS,ADULT,OMH PREPAID MENTAL HEALTH PLAN,11097,35,319,290928
2015,1,WESTERN NY,CATTARAUGUS,ADULT,PARTIAL HOSPITALIZATION,11097,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,11097,207,1233,1042239
2015,1,WESTERN NY,CATTARAUGUS,ADULT,PSYCH INPATIENT 28,11097,215,1802,1020200
2015,1,WESTERN NY,CATTARAUGUS,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",11097,30,245,248920
2015,1,WESTERN NY,CATTARAUGUS,CHILD,OMH LICENSED CLINIC TREATMENT,8388,777,6354,843466
2015,1,WESTERN NY,CATTARAUGUS,CHILD,COMMUNITY RESIDENCE,8388,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",8388,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),8388,31,205,573705
2015,1,WESTERN NY,CATTARAUGUS,CHILD,MH EMERGENCY,8388,142,197,38580
2015,1,WESTERN NY,CATTARAUGUS,CHILD,PSYCH INPATIENT 28,8388,54,414,253375
2015,1,WESTERN NY,CATTARAUGUS,CHILD,PSYCH INPATIENT 31,8388,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,CHILD,RESIDENTIAL TREATMENT FACILITY,8388,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",8388,105,646,299118
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,OMH LICENSED CLINIC TREATMENT,1986,38,204,23392
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,COMMUNITY RESIDENCE,1986,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,CONTINUING DAY TREATMENT,1986,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,MH EMERGENCY,1986,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,1986,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1986,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,PSYCH INPATIENT 28,1986,0,0,0
2015,1,WESTERN NY,CATTARAUGUS,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",1986,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,ASSERTIVE COMMUNITY TREATMENT,20823,55,451,698670
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,OMH LICENSED CLINIC TREATMENT,20823,3999,32714,3669036
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,COMMUNITY RESIDENCE,20823,93,700,1651790
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",20823,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,CONTINUING DAY TREATMENT,20823,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,MH EMERGENCY,20823,694,1110,153433
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,OMH PREPAID MENTAL HEALTH PLAN,20823,79,642,585504
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,PARTIAL HOSPITALIZATION,20823,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,20823,386,1921,1303296
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,PSYCH INPATIENT 28,20823,416,4455,2133723
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,PSYCH INPATIENT 31,20823,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",20823,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,OMH LICENSED CLINIC TREATMENT,15445,2079,15825,2115033
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,COMMUNITY RESIDENCE,15445,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",15445,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),15445,21,121,318483
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,MH EMERGENCY,15445,332,472,82589
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,PSYCH INPATIENT 28,15445,142,1213,776036
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,PSYCH INPATIENT 31,15445,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,PSYCH INPATIENT SPC,15445,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,RESIDENTIAL TREATMENT FACILITY,15445,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",15445,97,523,303991
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,ASSERTIVE COMMUNITY TREATMENT,3511,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,OMH LICENSED CLINIC TREATMENT,3511,144,795,61336
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,COMMUNITY RESIDENCE,3511,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,MH EMERGENCY,3511,22,38,496
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,3511,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,3511,0,0,0
2015,1,WESTERN NY,CHAUTAUQUA,SENIOR,PSYCH INPATIENT 28,3511,0,0,0
2015,1,WESTERN NY,CHEMUNG,ADULT,ASSERTIVE COMMUNITY TREATMENT,13031,40,373,531863
2015,1,WESTERN NY,CHEMUNG,ADULT,OMH LICENSED CLINIC TREATMENT,13031,1945,18589,1872743
2015,1,WESTERN NY,CHEMUNG,ADULT,COMMUNITY RESIDENCE,13031,68,550,1112427
2015,1,WESTERN NY,CHEMUNG,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",13031,0,0,0
2015,1,WESTERN NY,CHEMUNG,ADULT,CONTINUING DAY TREATMENT,13031,0,0,0
2015,1,WESTERN NY,CHEMUNG,ADULT,MH EMERGENCY,13031,548,901,120123
2015,1,WESTERN NY,CHEMUNG,ADULT,OMH PREPAID MENTAL HEALTH PLAN,13031,105,978,891936
2015,1,WESTERN NY,CHEMUNG,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,13031,210,1662,1211195
2015,1,WESTERN NY,CHEMUNG,ADULT,PSYCH INPATIENT 28,13031,276,2092,1202421
2015,1,WESTERN NY,CHEMUNG,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",13031,24,178,180848
2015,1,WESTERN NY,CHEMUNG,CHILD,OMH LICENSED CLINIC TREATMENT,9745,1243,11681,1332672
2015,1,WESTERN NY,CHEMUNG,CHILD,COMMUNITY RESIDENCE,9745,23,121,933043
2015,1,WESTERN NY,CHEMUNG,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",9745,0,0,0
2015,1,WESTERN NY,CHEMUNG,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),9745,24,136,385370
2015,1,WESTERN NY,CHEMUNG,CHILD,MH EMERGENCY,9745,215,374,58430
2015,1,WESTERN NY,CHEMUNG,CHILD,OMH CHILDREN'S DAY TREATMENT,9745,0,0,0
2015,1,WESTERN NY,CHEMUNG,CHILD,PSYCH INPATIENT 28,9745,29,261,181887
2015,1,WESTERN NY,CHEMUNG,CHILD,PSYCH INPATIENT 31,9745,0,0,0
2015,1,WESTERN NY,CHEMUNG,CHILD,PSYCH INPATIENT SPC,9745,0,0,0
2015,1,WESTERN NY,CHEMUNG,CHILD,RESIDENTIAL TREATMENT FACILITY,9745,0,0,0
2015,1,WESTERN NY,CHEMUNG,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",9745,43,199,156899
2015,1,WESTERN NY,CHEMUNG,SENIOR,ASSERTIVE COMMUNITY TREATMENT,2182,0,0,0
2015,1,WESTERN NY,CHEMUNG,SENIOR,OMH LICENSED CLINIC TREATMENT,2182,52,469,37259
2015,1,WESTERN NY,CHEMUNG,SENIOR,COMMUNITY RESIDENCE,2182,0,0,0
2015,1,WESTERN NY,CHEMUNG,SENIOR,MH EMERGENCY,2182,25,48,927
2015,1,WESTERN NY,CHEMUNG,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,2182,20,207,188784
2015,1,WESTERN NY,CHEMUNG,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,2182,0,0,0
2015,1,WESTERN NY,CHEMUNG,SENIOR,PSYCH INPATIENT 28,2182,0,0,0
2015,1,WESTERN NY,CHEMUNG,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",2182,0,0,0
2015,1,WESTERN NY,ERIE,ADULT,ASSERTIVE COMMUNITY TREATMENT,126177,223,2169,3007681
2015,1,WESTERN NY,ERIE,ADULT,OMH LICENSED CLINIC TREATMENT,126177,12919,135107,14570727
2015,1,WESTERN NY,ERIE,ADULT,COMMUNITY RESIDENCE,126177,524,4925,12094889
2015,1,WESTERN NY,ERIE,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",126177,742,1178,1134044
2015,1,WESTERN NY,ERIE,ADULT,CONTINUING DAY TREATMENT,126177,339,51667,2547190
2015,1,WESTERN NY,ERIE,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,126177,26,927,122571
2015,1,WESTERN NY,ERIE,ADULT,MH EMERGENCY,126177,3467,5909,1461611
2015,1,WESTERN NY,ERIE,ADULT,OMH PREPAID MENTAL HEALTH PLAN,126177,472,4689,4276368
2015,1,WESTERN NY,ERIE,ADULT,PARTIAL HOSPITALIZATION,126177,86,786,86042
2015,1,WESTERN NY,ERIE,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,126177,793,4999,4226602
2015,1,WESTERN NY,ERIE,ADULT,PSYCH INPATIENT 28,126177,1659,23940,12848961
2015,1,WESTERN NY,ERIE,ADULT,PSYCH INPATIENT 31,126177,107,899,743947
2015,1,WESTERN NY,ERIE,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",126177,110,396,402336
2015,1,WESTERN NY,ERIE,CHILD,OMH LICENSED CLINIC TREATMENT,90466,6429,58050,7823807
2015,1,WESTERN NY,ERIE,CHILD,COMMUNITY RESIDENCE,90466,30,207,1247816
2015,1,WESTERN NY,ERIE,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",90466,235,324,291122
2015,1,WESTERN NY,ERIE,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),90466,175,895,2290145
2015,1,WESTERN NY,ERIE,CHILD,MH EMERGENCY,90466,963,1301,466196
2015,1,WESTERN NY,ERIE,CHILD,OMH CHILDREN'S DAY TREATMENT,90466,80,7516,1614374
2015,1,WESTERN NY,ERIE,CHILD,PARTIAL HOSPITALIZATION,90466,0,0,0
2015,1,WESTERN NY,ERIE,CHILD,PSYCH INPATIENT 28,90466,269,2693,1841370
2015,1,WESTERN NY,ERIE,CHILD,PSYCH INPATIENT 31,90466,107,1560,1307458
2015,1,WESTERN NY,ERIE,CHILD,PSYCH INPATIENT SPC,90466,22,473,656939
